OrderID,OrderDate,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,CustomerID,Segment
SO103528,2023-03-28,West,Furniture,Chairs,23.12,2,0.05,8.76,C6663,Consumer
SO103529,2023-01-22,North,Office Supplies,Paper,38.98,5,0.05,-6.57,C8321,Consumer
SO103530,2023-04-23,North,Office Supplies,Storage,79.59,1,0.0,-1.04,C1437,Consumer
SO103531,2024-06-29,South,Office Supplies,Binders,32.54,5,0.3,5.22,C3678,Consumer
SO103532,2023-12-17,East,Technology,Copiers,96.17,4,0.0,15.94,C1460,Small Business
SO103533,2023-10-15,North,Furniture,Tables,637.86,3,0.0,118.55,C7524,Consumer
SO103534,2025-04-16,West,Office Supplies,Pens,98.6,3,0.0,27.12,C9280,Consumer
SO103535,2023-06-16,North,Furniture,Chairs,158.14,2,0.2,-23.44,C7496,Consumer
SO103536,2024-08-06,West,Office Supplies,Paper,235.51,1,0.0,-2.42,C9942,Corporate
SO103537,2023-04-12,West,Furniture,Tables,280.52,3,0.0,107.15,C8465,Small Business
SO103538,2023-07-17,West,Furniture,Chairs,42.45,4,0.0,4.77,C7679,Corporate
SO103539,2024-09-06,South,Technology,Machines,58.86,3,0.0,-10.39,C9344,Consumer
SO103540,2024-07-19,West,Technology,Phones,163.21,2,0.05,7.57,C9778,Consumer
SO103541,2025-02-19,North,Office Supplies,Binders,42.19,4,0.0,-4.44,C5351,Corporate
SO103542,2025-06-03,West,Furniture,Chairs,236.09,2,0.0,13.31,C7189,Corporate
SO103543,2024-09-04,North,Office Supplies,Storage,437.58,2,0.05,83.26,C8472,Consumer
SO103544,2025-01-06,North,Office Supplies,Paper,191.39,2,0.2,-18.78,C7077,Consumer
SO103545,2024-07-12,South,Office Supplies,Pens,67.98,5,0.0,17.79,C8393,Home Office
SO103546,2024-11-11,South,Technology,Phones,721.62,2,0.0,-71.9,C2781,Home Office
SO103547,2025-06-13,South,Technology,Machines,290.75,5,0.05,29.15,C3014,Consumer
SO103548,2023-10-01,South,Office Supplies,Storage,94.24,4,0.0,38.65,C3527,Corporate
SO103549,2023-08-10,North,Office Supplies,Pens,606.7,2,0.0,191.17,C7174,Consumer
SO103550,2023-07-26,South,Furniture,Chairs,252.14,2,0.0,75.96,C4071,Consumer
SO103551,2024-07-27,West,Furniture,Chairs,142.66,4,0.0,-21.8,C8753,Consumer
SO103552,2024-07-01,North,Office Supplies,Paper,39.35,4,0.0,15.76,C7515,Consumer
SO103553,2025-04-06,South,Technology,Phones,200.94,2,0.0,-4.18,C7742,Consumer
SO103554,2023-08-16,North,Office Supplies,Storage,149.92,1,0.0,22.83,C8518,Consumer
SO103555,2023-06-09,West,Office Supplies,Storage,105.05,1,0.0,12.47,C2881,Corporate
SO103556,2023-01-31,South,Technology,Phones,253.38,2,0.0,97.76,C8335,Consumer
SO103557,2024-11-19,East,Office Supplies,Storage,563.23,2,0.0,107.18,C3602,Consumer
SO103558,2024-06-26,South,Technology,Phones,61.02,5,0.1,11.56,C2808,Small Business
SO103559,2024-08-31,South,Furniture,Bookcases,108.48,2,0.0,-4.17,C3907,Consumer
SO103560,2025-01-06,South,Furniture,Chairs,75.06,2,0.0,-9.1,C4108,Corporate
SO103561,2023-10-04,East,Office Supplies,Binders,88.95,4,0.0,35.5,C2847,Consumer
SO103562,2024-01-26,West,Office Supplies,Paper,126.16,4,0.0,25.01,C3628,Home Office
SO103563,2023-04-29,North,Office Supplies,Paper,191.16,5,0.0,7.42,C3617,Consumer
SO103564,2025-05-25,East,Office Supplies,Binders,383.42,4,0.05,129.65,C2987,Corporate
SO103565,2023-12-30,South,Office Supplies,Paper,29.21,5,0.1,-1.93,C3659,Consumer
SO103566,2025-04-22,North,Office Supplies,Pens,88.78,2,0.0,2.85,C6288,Corporate
SO103567,2023-02-05,South,Office Supplies,Storage,164.42,2,0.0,-13.24,C1036,Consumer
SO103568,2024-08-08,North,Furniture,Bookcases,111.81,4,0.3,32.44,C3256,Corporate
SO103569,2024-02-27,North,Technology,Copiers,251.9,1,0.2,-13.41,C3202,Consumer
SO103570,2024-03-31,South,Technology,Copiers,57.92,2,0.1,18.28,C6913,Consumer
SO103571,2023-07-04,North,Technology,Phones,361.91,3,0.0,142.15,C7671,Consumer
SO103572,2024-08-06,North,Office Supplies,Binders,186.53,1,0.05,67.1,C5233,Consumer
SO103573,2024-04-28,South,Office Supplies,Pens,326.15,4,0.1,-13.29,C8581,Consumer
SO103574,2024-12-08,East,Office Supplies,Binders,55.84,3,0.2,17.49,C4207,Consumer
SO103575,2025-03-28,West,Furniture,Tables,65.3,4,0.0,5.25,C7036,Corporate
SO103576,2023-03-03,North,Office Supplies,Binders,590.92,3,0.05,242.01,C8099,Corporate
SO103577,2025-04-30,South,Furniture,Bookcases,416.57,5,0.0,94.54,C4954,Consumer
SO103578,2023-08-15,South,Office Supplies,Binders,45.22,4,0.0,3.25,C2733,Corporate
SO103579,2024-04-12,East,Technology,Machines,157.04,3,0.0,-7.3,C5740,Consumer
SO103580,2024-04-14,East,Office Supplies,Binders,33.01,4,0.0,5.42,C8851,Consumer
SO103581,2024-12-28,West,Furniture,Bookcases,1039.13,3,0.0,-18.78,C2474,Home Office
SO103582,2024-07-13,West,Furniture,Bookcases,1362.37,1,0.1,-205.03,C1238,Consumer
SO103583,2024-05-27,North,Office Supplies,Pens,152.13,1,0.1,26.03,C7265,Consumer
SO103584,2024-07-31,West,Office Supplies,Paper,162.08,4,0.05,-25.3,C5164,Consumer
SO103585,2023-05-08,North,Furniture,Chairs,312.85,3,0.0,78.69,C2317,Consumer
SO103586,2025-02-28,East,Technology,Accessories,58.79,2,0.05,15.59,C2526,Consumer
SO103587,2023-02-09,North,Technology,Machines,62.87,2,0.1,19.83,C6038,Consumer
SO103588,2023-03-18,East,Technology,Machines,132.17,2,0.05,46.17,C6252,Corporate
SO103589,2023-05-02,West,Technology,Phones,84.16,3,0.0,3.39,C4479,Consumer
SO103590,2025-04-08,North,Technology,Phones,316.22,4,0.0,90.97,C7405,Consumer
SO103591,2025-06-17,West,Furniture,Tables,19.24,5,0.0,-3.26,C2909,Consumer
SO103592,2024-05-18,South,Office Supplies,Storage,258.75,4,0.0,-41.09,C5089,Consumer
SO103593,2023-06-18,West,Furniture,Bookcases,645.83,2,0.05,4.13,C2597,Consumer
SO103594,2024-05-01,West,Office Supplies,Pens,347.87,3,0.2,58.63,C3665,Corporate
SO103595,2025-06-09,East,Technology,Machines,57.02,3,0.05,1.09,C3471,Consumer
SO103596,2023-03-19,South,Furniture,Chairs,195.37,1,0.1,23.02,C9600,Consumer
SO103597,2023-10-27,North,Furniture,Bookcases,97.48,4,0.0,33.61,C2932,Consumer
SO103598,2024-08-18,East,Furniture,Chairs,142.89,2,0.0,23.03,C9386,Home Office
SO103599,2025-04-07,South,Technology,Phones,95.64,1,0.0,37.18,C2576,Corporate
SO103600,2023-03-08,North,Technology,Accessories,152.95,1,0.0,59.36,C6489,Consumer
SO103601,2024-08-13,North,Office Supplies,Paper,99.44,1,0.1,18.51,C5307,Consumer
SO103602,2024-04-14,West,Furniture,Bookcases,68.92,5,0.2,0.68,C7894,Consumer
SO103603,2023-09-07,West,Office Supplies,Paper,50.5,5,0.1,12.92,C9250,Home Office
SO103604,2023-10-06,East,Office Supplies,Binders,746.48,3,0.3,26.75,C9481,Home Office
SO103605,2023-05-06,West,Furniture,Tables,315.84,4,0.0,-54.19,C8269,Consumer
SO103606,2024-10-15,South,Furniture,Tables,281.25,4,0.0,61.84,C8264,Consumer
SO103607,2024-09-13,East,Technology,Phones,71.51,3,0.0,-5.56,C6263,Consumer
SO103608,2023-01-16,West,Office Supplies,Binders,68.44,2,0.05,22.65,C4179,Corporate
SO103609,2024-04-13,East,Technology,Copiers,460.51,3,0.05,196.94,C8169,Corporate
SO103610,2025-03-25,East,Office Supplies,Pens,198.3,2,0.2,-5.58,C2521,Corporate
SO103611,2023-06-16,South,Technology,Copiers,331.95,5,0.1,98.65,C2010,Corporate
SO103612,2025-05-25,East,Technology,Accessories,45.27,4,0.05,-8.16,C9696,Consumer
SO103613,2024-08-24,South,Technology,Machines,751.79,1,0.0,16.4,C7866,Corporate
SO103614,2025-04-02,West,Furniture,Chairs,36.33,1,0.1,-8.93,C1469,Consumer
SO103615,2023-10-11,East,Office Supplies,Pens,384.68,2,0.1,-70.62,C1651,Small Business
SO103616,2024-02-18,East,Furniture,Tables,205.78,1,0.05,39.65,C9465,Home Office
SO103617,2024-11-19,East,Office Supplies,Paper,207.94,4,0.05,51.11,C4132,Corporate
SO103618,2023-05-24,East,Furniture,Tables,84.66,3,0.2,-19.38,C8521,Home Office
SO103619,2024-12-14,South,Office Supplies,Storage,211.3,3,0.05,45.44,C3230,Consumer
SO103620,2023-01-30,East,Technology,Copiers,263.68,2,0.0,3.24,C8160,Consumer
SO103621,2024-07-15,West,Office Supplies,Pens,125.18,1,0.0,44.95,C3120,Consumer
SO103622,2023-12-11,West,Office Supplies,Storage,543.23,3,0.0,-8.58,C1586,Consumer
SO103623,2024-07-30,North,Office Supplies,Pens,324.14,4,0.2,28.17,C2042,Small Business
SO103624,2024-10-15,North,Office Supplies,Binders,580.86,2,0.1,0.4,C5060,Consumer
SO103625,2024-09-15,East,Technology,Machines,161.59,5,0.0,58.6,C2654,Consumer
SO103626,2023-11-05,West,Technology,Accessories,591.77,3,0.2,119.14,C2976,Consumer
SO103627,2025-05-12,West,Furniture,Tables,65.03,4,0.05,23.12,C1643,Consumer
SO103628,2023-11-12,East,Office Supplies,Binders,529.67,4,0.05,-59.37,C4666,Consumer
SO103629,2025-03-13,North,Furniture,Bookcases,319.72,4,0.0,3.51,C4445,Small Business
SO103630,2024-10-05,South,Office Supplies,Paper,203.12,3,0.1,-11.42,C1222,Consumer
SO103631,2024-03-24,South,Office Supplies,Binders,118.22,1,0.1,-18.16,C6013,Consumer
SO103632,2023-12-03,East,Furniture,Chairs,505.26,4,0.0,201.06,C4179,Consumer
SO103633,2024-08-27,South,Office Supplies,Binders,54.12,2,0.0,-7.67,C4185,Consumer
SO103634,2024-03-17,South,Office Supplies,Pens,185.67,1,0.1,-6.03,C1103,Consumer
SO103635,2024-09-25,South,Technology,Copiers,38.31,4,0.1,-5.55,C5244,Corporate
SO103636,2024-01-20,West,Office Supplies,Binders,50.37,4,0.05,-0.91,C1162,Corporate
SO103637,2024-10-11,North,Furniture,Bookcases,306.31,2,0.2,-8.13,C6107,Consumer
SO103638,2024-04-19,West,Office Supplies,Binders,315.75,2,0.0,46.02,C2242,Consumer
SO103639,2023-08-17,South,Furniture,Chairs,474.28,1,0.0,5.29,C1689,Consumer
SO103640,2023-10-22,South,Office Supplies,Pens,73.13,5,0.0,0.64,C1471,Consumer
SO103641,2025-02-24,South,Technology,Copiers,140.2,1,0.0,22.5,C2192,Consumer
SO103642,2023-05-22,East,Office Supplies,Binders,156.12,1,0.1,-8.01,C5451,Corporate
SO103643,2025-03-21,North,Office Supplies,Paper,179.83,5,0.0,31.51,C3670,Corporate
SO103644,2024-05-16,East,Office Supplies,Binders,665.76,2,0.05,41.16,C8514,Consumer
SO103645,2023-04-26,North,Furniture,Bookcases,71.11,2,0.0,-1.57,C4924,Home Office
SO103646,2024-03-12,North,Furniture,Tables,73.71,1,0.2,9.46,C6143,Corporate
SO103647,2023-09-23,East,Technology,Copiers,132.08,1,0.1,45.88,C6535,Corporate
SO103648,2024-06-21,South,Office Supplies,Binders,47.39,2,0.0,0.99,C7494,Consumer
SO103649,2024-07-23,East,Technology,Copiers,75.44,1,0.05,21.91,C2302,Corporate
SO103650,2024-12-22,East,Furniture,Bookcases,286.52,1,0.0,2.87,C3473,Small Business
SO103651,2023-02-21,South,Office Supplies,Binders,32.08,4,0.0,13.83,C8086,Home Office
SO103652,2023-07-17,East,Technology,Copiers,698.53,1,0.1,-36.08,C8919,Consumer
SO103653,2025-04-01,East,Furniture,Chairs,348.03,3,0.0,19.92,C7232,Consumer
SO103654,2024-09-15,North,Office Supplies,Paper,29.59,4,0.0,-0.74,C4629,Consumer
SO103655,2023-12-12,West,Office Supplies,Storage,226.97,5,0.0,64.21,C5364,Consumer
SO103656,2025-04-17,East,Technology,Phones,127.19,1,0.0,6.68,C1710,Home Office
SO103657,2023-09-06,East,Office Supplies,Binders,266.62,5,0.05,26.41,C2458,Consumer
SO103658,2023-06-07,West,Furniture,Tables,22.72,1,0.0,2.06,C6746,Consumer
SO103659,2025-05-08,South,Furniture,Tables,301.55,5,0.0,-36.25,C8698,Consumer
SO103660,2024-04-05,West,Furniture,Bookcases,410.96,4,0.2,-25.32,C2764,Home Office
SO103661,2023-07-03,North,Office Supplies,Paper,382.71,4,0.0,-65.43,C7073,Consumer
SO103662,2024-04-17,West,Office Supplies,Binders,52.96,5,0.0,-7.75,C2269,Consumer
SO103663,2024-09-26,North,Office Supplies,Storage,673.2,1,0.1,283.84,C8701,Consumer
SO103664,2025-06-16,South,Furniture,Bookcases,69.89,2,0.1,19.15,C9333,Consumer
SO103665,2024-03-22,East,Furniture,Tables,141.95,3,0.0,29.07,C3632,Consumer
SO103666,2024-03-14,East,Office Supplies,Pens,721.52,2,0.0,-59.73,C8958,Corporate
SO103667,2023-01-11,East,Office Supplies,Binders,88.04,4,0.05,24.81,C4013,Consumer
SO103668,2024-09-15,South,Technology,Accessories,255.95,5,0.0,15.15,C9717,Consumer
SO103669,2023-04-29,South,Office Supplies,Pens,22.69,1,0.1,-0.64,C6251,Consumer
SO103670,2024-11-02,West,Furniture,Tables,74.93,1,0.0,-11.6,C6542,Consumer
SO103671,2023-07-17,South,Furniture,Bookcases,369.18,4,0.0,-28.38,C3129,Home Office
SO103672,2024-11-18,South,Furniture,Tables,401.89,1,0.0,91.47,C3465,Corporate
SO103673,2023-06-26,South,Furniture,Bookcases,68.96,1,0.0,11.95,C1515,Consumer
SO103674,2024-01-30,North,Furniture,Chairs,84.26,3,0.0,7.47,C2204,Consumer
SO103675,2024-07-06,South,Office Supplies,Paper,414.02,5,0.0,112.29,C4248,Consumer
SO103676,2024-04-30,North,Technology,Phones,154.0,5,0.0,48.67,C1687,Consumer
SO103677,2023-06-03,North,Office Supplies,Pens,447.9,1,0.0,95.19,C4733,Consumer
SO103678,2024-08-07,West,Furniture,Bookcases,196.07,2,0.3,15.47,C3757,Home Office
SO103679,2023-09-09,East,Technology,Accessories,163.65,1,0.1,33.18,C2292,Corporate
SO103680,2023-03-29,East,Office Supplies,Binders,336.06,4,0.0,-7.31,C9937,Consumer
SO103681,2024-02-11,West,Office Supplies,Paper,92.93,2,0.0,1.91,C5602,Consumer
SO103682,2023-06-27,South,Technology,Machines,190.44,4,0.0,49.22,C7753,Consumer
SO103683,2024-03-15,North,Office Supplies,Storage,182.68,5,0.05,-19.05,C4102,Consumer
SO103684,2024-09-26,South,Office Supplies,Pens,513.49,2,0.05,131.65,C4181,Consumer
SO103685,2024-08-23,South,Office Supplies,Storage,717.59,5,0.0,12.17,C5156,Consumer
SO103686,2024-05-14,West,Furniture,Bookcases,291.54,2,0.0,1.39,C8951,Corporate
SO103687,2023-05-12,North,Furniture,Bookcases,59.21,3,0.0,6.15,C8023,Consumer
SO103688,2024-02-17,North,Office Supplies,Binders,149.28,1,0.05,36.98,C9477,Corporate
SO103689,2025-03-03,North,Office Supplies,Binders,322.78,4,0.05,-33.01,C3662,Home Office
SO103690,2024-06-16,North,Office Supplies,Pens,124.05,5,0.0,51.17,C7140,Consumer
SO103691,2024-03-25,West,Office Supplies,Binders,146.98,2,0.0,8.82,C8244,Corporate
SO103692,2024-12-28,South,Furniture,Tables,335.96,2,0.0,45.55,C2110,Home Office
SO103693,2024-06-05,East,Office Supplies,Binders,230.15,4,0.0,78.75,C8437,Consumer
SO103694,2024-10-13,North,Office Supplies,Binders,199.31,3,0.1,-21.14,C2341,Consumer
SO103695,2023-10-05,East,Office Supplies,Paper,136.38,3,0.05,45.59,C9210,Consumer
SO103696,2023-03-29,South,Office Supplies,Binders,396.54,1,0.1,68.11,C4941,Home Office
SO103697,2024-04-23,East,Furniture,Bookcases,112.43,2,0.0,18.85,C7279,Small Business
SO103698,2024-05-03,South,Furniture,Bookcases,357.69,2,0.0,35.1,C7635,Corporate
SO103699,2023-07-12,West,Office Supplies,Pens,145.91,3,0.0,27.62,C1139,Consumer
SO103700,2024-09-17,West,Office Supplies,Pens,151.4,2,0.0,42.29,C8303,Consumer
SO103701,2024-08-13,North,Office Supplies,Pens,109.53,5,0.0,0.22,C9896,Consumer
SO103702,2023-03-29,West,Furniture,Bookcases,88.73,1,0.05,4.04,C9211,Consumer
SO103703,2025-04-19,North,Office Supplies,Binders,164.69,3,0.0,17.42,C9771,Consumer
SO103704,2024-01-12,North,Technology,Accessories,458.57,5,0.0,131.28,C4118,Consumer
SO103705,2024-08-21,South,Office Supplies,Paper,235.85,2,0.0,82.4,C6324,Consumer
SO103706,2024-12-23,South,Office Supplies,Storage,144.3,2,0.1,37.63,C8478,Consumer
SO103707,2023-12-29,East,Technology,Machines,303.11,2,0.0,4.16,C1151,Consumer
SO103708,2025-06-15,South,Technology,Accessories,74.67,2,0.05,15.45,C3057,Corporate
SO103709,2024-09-19,East,Technology,Phones,358.12,2,0.0,-39.0,C6235,Corporate
SO103710,2023-02-12,East,Office Supplies,Pens,178.31,3,0.2,-7.41,C4043,Consumer
SO103711,2025-03-13,North,Technology,Phones,36.37,4,0.05,-6.09,C9989,Consumer
SO103712,2025-02-02,East,Office Supplies,Binders,1366.0,5,0.05,53.96,C6782,Corporate
SO103713,2024-05-05,East,Furniture,Tables,386.34,2,0.1,-20.44,C5138,Consumer
SO103714,2024-12-07,West,Office Supplies,Storage,285.56,4,0.05,-9.44,C7689,Consumer
SO103715,2023-11-10,South,Furniture,Chairs,72.91,3,0.0,-4.01,C6231,Consumer
SO103716,2023-08-24,South,Office Supplies,Paper,100.14,4,0.0,6.45,C5635,Consumer
SO103717,2024-09-04,East,Office Supplies,Pens,93.21,5,0.0,12.0,C7177,Corporate
SO103718,2024-04-21,East,Office Supplies,Storage,70.44,3,0.0,15.44,C9638,Consumer
SO103719,2024-10-08,North,Furniture,Bookcases,888.03,2,0.05,197.1,C4881,Consumer
SO103720,2024-08-05,South,Office Supplies,Storage,108.31,5,0.0,48.43,C3095,Consumer
SO103721,2023-05-11,North,Furniture,Tables,75.83,5,0.1,-16.39,C4136,Small Business
SO103722,2024-02-01,West,Office Supplies,Storage,134.85,3,0.0,-0.74,C2457,Consumer
SO103723,2023-12-13,North,Office Supplies,Storage,104.32,1,0.1,-13.46,C3000,Consumer
SO103724,2024-10-06,East,Office Supplies,Paper,39.6,4,0.0,0.77,C7039,Corporate
SO103725,2023-05-09,South,Furniture,Tables,164.26,5,0.0,-12.51,C9670,Consumer
SO103726,2024-02-23,East,Furniture,Bookcases,414.6,1,0.0,-67.88,C3615,Consumer
SO103727,2024-04-05,North,Technology,Copiers,48.31,5,0.05,20.07,C9543,Consumer
SO103728,2023-01-09,West,Furniture,Chairs,78.19,2,0.0,-3.54,C2043,Corporate
SO103729,2023-06-01,South,Technology,Copiers,160.6,1,0.0,66.33,C8711,Small Business
SO103730,2024-03-21,South,Office Supplies,Storage,254.39,5,0.0,82.46,C6971,Consumer
SO103731,2023-09-08,West,Office Supplies,Paper,606.64,5,0.0,-2.01,C2859,Home Office
SO103732,2024-10-17,North,Office Supplies,Storage,538.39,5,0.05,48.22,C6273,Consumer
SO103733,2023-01-12,West,Furniture,Chairs,176.19,2,0.0,-10.31,C8587,Consumer
SO103734,2025-01-21,South,Furniture,Bookcases,331.45,5,0.0,103.63,C1454,Corporate
SO103735,2024-09-19,West,Office Supplies,Storage,90.31,1,0.0,11.24,C9984,Small Business
SO103736,2024-04-14,South,Furniture,Chairs,429.83,3,0.0,-14.6,C8870,Corporate
SO103737,2024-07-19,East,Technology,Copiers,207.06,1,0.1,80.3,C9177,Consumer
SO103738,2023-04-01,North,Office Supplies,Storage,165.35,1,0.0,43.07,C4002,Home Office
SO103739,2025-03-26,West,Furniture,Bookcases,59.24,2,0.0,4.46,C7642,Consumer
SO103740,2025-05-29,North,Technology,Machines,54.37,5,0.05,-7.37,C6656,Home Office
SO103741,2023-09-04,South,Office Supplies,Binders,294.03,2,0.0,47.82,C3012,Consumer
SO103742,2024-05-20,West,Office Supplies,Pens,278.48,4,0.0,78.34,C6576,Consumer
SO103743,2024-07-26,South,Office Supplies,Storage,68.93,4,0.1,-13.65,C9120,Home Office
SO103744,2025-05-06,South,Furniture,Chairs,106.37,5,0.0,-1.48,C8121,Consumer
SO103745,2025-05-01,West,Office Supplies,Binders,144.67,3,0.2,33.62,C7300,Consumer
SO103746,2024-03-10,North,Furniture,Bookcases,120.45,3,0.0,5.84,C9572,Corporate
SO103747,2025-02-04,North,Furniture,Chairs,391.57,1,0.0,123.41,C2951,Corporate
SO103748,2025-04-17,North,Technology,Accessories,585.42,5,0.0,246.43,C3617,Corporate
SO103749,2025-01-26,South,Technology,Machines,45.42,3,0.0,-6.98,C1122,Consumer
SO103750,2023-06-16,West,Furniture,Chairs,394.12,1,0.0,55.45,C4806,Consumer
SO103751,2024-08-18,South,Furniture,Tables,328.88,5,0.05,-0.35,C1817,Home Office
SO103752,2024-08-09,East,Office Supplies,Binders,67.63,4,0.0,-12.76,C8068,Home Office
SO103753,2024-04-24,North,Furniture,Tables,211.21,5,0.05,66.1,C8870,Consumer
SO103754,2024-07-13,North,Office Supplies,Binders,81.9,3,0.0,9.01,C6946,Consumer
SO103755,2023-01-06,South,Furniture,Chairs,193.37,1,0.2,78.36,C9161,Consumer
SO103756,2023-03-01,North,Office Supplies,Pens,195.95,5,0.0,5.47,C4489,Corporate
SO103757,2025-02-03,West,Office Supplies,Binders,180.84,3,0.0,-11.36,C8532,Consumer
SO103758,2025-01-17,South,Furniture,Tables,354.52,1,0.2,135.34,C7198,Consumer
SO103759,2024-07-01,West,Office Supplies,Pens,60.61,4,0.1,4.09,C9490,Consumer
SO103760,2024-01-19,South,Office Supplies,Pens,395.5,3,0.1,157.04,C4509,Home Office
SO103761,2025-03-30,East,Office Supplies,Storage,253.01,1,0.0,-17.18,C1629,Consumer
SO103762,2025-04-21,East,Furniture,Tables,67.3,5,0.0,18.09,C7218,Consumer
SO103763,2023-09-03,West,Office Supplies,Pens,471.35,5,0.0,48.06,C7321,Consumer
SO103764,2025-02-19,North,Office Supplies,Pens,360.56,5,0.0,74.97,C6620,Consumer
SO103765,2023-05-25,East,Technology,Copiers,243.8,4,0.0,-16.75,C6991,Consumer
SO103766,2025-02-16,South,Office Supplies,Paper,560.0,5,0.0,116.34,C9630,Consumer
SO103767,2023-12-07,East,Furniture,Chairs,288.97,1,0.0,6.51,C1773,Consumer
SO103768,2024-05-12,West,Office Supplies,Storage,100.5,5,0.05,16.53,C5806,Small Business
SO103769,2023-11-11,North,Technology,Copiers,165.41,5,0.0,38.98,C3950,Consumer
SO103770,2023-08-20,South,Technology,Phones,500.69,3,0.0,139.56,C5271,Consumer
SO103771,2024-03-08,East,Office Supplies,Storage,403.88,1,0.0,-70.56,C8583,Consumer
SO103772,2023-10-05,North,Office Supplies,Pens,183.8,1,0.0,80.46,C8009,Consumer
SO103773,2023-10-31,West,Office Supplies,Pens,51.9,4,0.05,-7.52,C5876,Consumer
SO103774,2025-04-19,West,Furniture,Chairs,51.09,5,0.0,12.79,C2278,Consumer
SO103775,2023-11-09,West,Office Supplies,Storage,52.74,5,0.2,-1.09,C7512,Corporate
SO103776,2023-11-04,East,Technology,Machines,100.37,5,0.0,19.82,C2527,Consumer
SO103777,2023-03-09,West,Office Supplies,Binders,38.39,5,0.3,5.36,C4893,Consumer
SO103778,2024-01-23,East,Office Supplies,Paper,63.94,3,0.05,4.15,C3452,Consumer
SO103779,2023-12-15,East,Office Supplies,Storage,476.17,5,0.05,193.93,C1756,Consumer
SO103780,2024-07-16,East,Technology,Phones,110.98,2,0.1,47.17,C7510,Consumer
SO103781,2023-02-23,West,Office Supplies,Paper,67.73,1,0.0,7.73,C6911,Home Office
SO103782,2024-05-21,East,Office Supplies,Paper,151.72,5,0.0,49.7,C1088,Consumer
SO103783,2024-01-03,West,Office Supplies,Paper,557.95,4,0.3,-13.72,C6575,Corporate
SO103784,2023-12-02,South,Office Supplies,Paper,783.89,5,0.0,15.03,C1323,Corporate
SO103785,2025-05-26,West,Technology,Accessories,224.55,2,0.1,75.5,C5943,Consumer
SO103786,2025-01-02,North,Furniture,Chairs,118.63,4,0.1,45.5,C5154,Home Office
SO103787,2025-05-25,South,Office Supplies,Binders,60.97,2,0.0,4.54,C4502,Home Office
SO103788,2023-06-17,East,Furniture,Bookcases,589.76,1,0.05,197.41,C6699,Corporate
SO103789,2024-08-15,East,Office Supplies,Paper,77.16,2,0.2,21.0,C7369,Consumer
SO103790,2025-04-30,South,Furniture,Tables,118.01,3,0.0,-4.28,C5322,Home Office
SO103791,2025-04-30,West,Technology,Machines,739.53,4,0.0,82.67,C8288,Consumer
SO103792,2025-06-01,South,Technology,Accessories,182.67,4,0.0,77.71,C5688,Consumer
SO103793,2024-10-04,South,Office Supplies,Pens,104.64,1,0.0,10.13,C6788,Small Business
SO103794,2025-03-09,South,Furniture,Chairs,363.91,4,0.3,138.7,C6719,Consumer
SO103795,2025-01-16,North,Office Supplies,Binders,274.03,2,0.0,26.61,C3906,Home Office
SO103796,2024-09-18,North,Technology,Machines,145.58,2,0.0,-19.43,C6752,Consumer
SO103797,2023-03-27,East,Furniture,Chairs,288.59,5,0.1,68.67,C7026,Consumer
SO103798,2023-08-21,North,Office Supplies,Paper,85.77,5,0.05,-10.98,C5967,Corporate
SO103799,2023-06-25,East,Office Supplies,Storage,250.73,3,0.0,13.13,C6434,Consumer
SO103800,2023-08-24,North,Office Supplies,Pens,158.25,1,0.0,37.5,C7763,Consumer
SO103801,2023-02-11,East,Technology,Copiers,82.35,2,0.3,21.14,C2007,Small Business
SO103802,2024-03-16,South,Furniture,Bookcases,342.12,4,0.0,19.3,C4898,Small Business
SO103803,2023-02-11,West,Office Supplies,Binders,45.14,4,0.0,-7.99,C2249,Consumer
SO103804,2023-07-27,West,Office Supplies,Storage,107.59,5,0.0,-19.79,C4001,Corporate
SO103805,2024-05-23,South,Office Supplies,Paper,128.24,1,0.05,0.48,C5631,Consumer
SO103806,2023-02-14,West,Office Supplies,Paper,228.26,3,0.1,-26.05,C2212,Consumer
SO103807,2023-12-23,East,Technology,Copiers,179.65,3,0.05,-23.13,C2514,Home Office
SO103808,2024-09-18,North,Furniture,Chairs,80.22,1,0.05,23.96,C5295,Consumer
SO103809,2024-05-12,East,Office Supplies,Binders,162.39,4,0.1,21.87,C8015,Consumer
SO103810,2024-04-15,North,Office Supplies,Paper,97.93,2,0.0,17.42,C1509,Consumer
SO103811,2023-10-17,East,Office Supplies,Paper,186.43,5,0.05,75.64,C7582,Home Office
SO103812,2024-01-10,West,Office Supplies,Storage,261.92,4,0.0,19.25,C9161,Consumer
SO103813,2024-03-14,East,Office Supplies,Binders,63.57,1,0.05,21.42,C8968,Consumer
SO103814,2024-06-11,North,Technology,Accessories,147.01,1,0.1,-25.47,C6931,Consumer
SO103815,2024-06-23,East,Office Supplies,Pens,44.75,3,0.0,7.21,C7982,Consumer
SO103816,2025-03-16,East,Furniture,Chairs,177.28,4,0.0,61.7,C7617,Corporate
SO103817,2023-05-14,East,Office Supplies,Pens,563.15,3,0.0,-15.04,C7810,Consumer
SO103818,2025-04-12,West,Office Supplies,Pens,91.75,1,0.0,36.88,C9236,Consumer
SO103819,2023-02-04,South,Office Supplies,Binders,84.72,2,0.05,36.86,C2880,Home Office
SO103820,2023-04-22,North,Office Supplies,Storage,693.49,5,0.05,-22.79,C5451,Consumer
