OrderID,OrderDate,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,CustomerID,Segment,year_month
SO102344,2024-11-20,West,Technology,Phones,57.62,3,0.0,-6.51,C6411,Consumer,2024-11
SO102348,2023-02-12,North,Furniture,Bookcases,334.86,2,0.0,-66.52,C6125,Consumer,2023-02
SO102349,2024-08-05,South,Office Supplies,Paper,129.65,2,0.0,-20.47,C7120,Consumer,2024-08
SO102350,2023-01-09,West,Technology,Accessories,198.78,3,0.05,-23.19,C8328,Consumer,2023-01
SO102357,2023-12-31,North,Office Supplies,Storage,332.28,5,0.1,-53.46,C2239,Consumer,2023-12
SO102360,2024-03-23,North,Office Supplies,Storage,66.76,3,0.0,-10.23,C1117,Consumer,2024-03
SO102361,2024-09-20,North,Office Supplies,Paper,122.7,1,0.2,-8.62,C7044,Corporate,2024-09
SO102368,2023-05-09,North,Office Supplies,Storage,169.48,1,0.2,-6.95,C3471,Consumer,2023-05
SO102370,2024-10-29,South,Office Supplies,Binders,468.53,2,0.0,-87.59,C2830,Consumer,2024-10
SO102373,2023-04-23,North,Technology,Phones,425.36,5,0.1,-5.52,C9702,Consumer,2023-04
SO102374,2024-04-29,South,Technology,Phones,197.22,3,0.0,-37.69,C4115,Corporate,2024-04
SO102376,2023-02-15,East,Furniture,Chairs,246.03,4,0.0,-33.05,C6052,Consumer,2023-02
SO102383,2024-01-25,East,Technology,Phones,101.87,4,0.0,-13.96,C7530,Home Office,2024-01
SO102386,2024-03-13,North,Technology,Copiers,198.74,4,0.05,-30.55,C2016,Consumer,2024-03
SO102393,2024-08-31,North,Furniture,Tables,50.16,4,0.05,-10.02,C1504,Consumer,2024-08
SO102394,2024-06-29,West,Technology,Machines,54.1,1,0.2,-11.58,C8071,Corporate,2024-06
SO102398,2024-07-20,West,Technology,Phones,229.88,2,0.0,-20.48,C6558,Consumer,2024-07
SO102402,2025-02-17,East,Technology,Machines,146.69,3,0.0,-1.68,C7769,Consumer,2025-02
SO102403,2024-08-16,South,Office Supplies,Pens,529.91,4,0.0,-3.08,C3180,Consumer,2024-08
SO102404,2024-05-22,East,Furniture,Bookcases,228.12,3,0.0,-24.09,C9405,Corporate,2024-05
SO102405,2023-03-20,West,Technology,Machines,290.29,5,0.3,-38.02,C6726,Consumer,2023-03
SO102410,2024-07-29,South,Office Supplies,Binders,129.76,2,0.0,-10.87,C1739,Consumer,2024-07
SO102415,2024-07-30,South,Office Supplies,Binders,171.54,3,0.0,-14.31,C7034,Consumer,2024-07
SO102416,2025-01-16,North,Technology,Phones,134.07,1,0.1,-12.18,C2829,Corporate,2025-01
SO102419,2024-04-04,South,Furniture,Chairs,162.17,3,0.0,-28.24,C3959,Consumer,2024-04
SO102423,2025-02-21,East,Furniture,Chairs,109.5,4,0.0,-10.63,C9367,Home Office,2025-02
SO102424,2024-11-30,East,Furniture,Tables,53.0,3,0.0,-2.0,C6387,Consumer,2024-11
SO102425,2023-12-25,North,Technology,Machines,208.5,4,0.0,-30.71,C3658,Home Office,2023-12
SO102427,2025-01-16,East,Office Supplies,Storage,140.64,2,0.3,-31.22,C2923,Consumer,2025-01
SO102432,2024-02-19,South,Office Supplies,Pens,553.39,5,0.0,-99.8,C9487,Consumer,2024-02
SO102435,2023-07-01,North,Office Supplies,Pens,46.6,5,0.0,-8.94,C1713,Small Business,2023-07
SO102436,2023-12-25,East,Office Supplies,Pens,240.79,2,0.0,-23.97,C3904,Consumer,2023-12
SO102437,2025-05-23,North,Furniture,Tables,88.56,1,0.1,-12.79,C4934,Corporate,2025-05
SO102442,2024-09-22,North,Office Supplies,Binders,856.16,4,0.05,-65.26,C1849,Consumer,2024-09
SO102454,2025-03-26,North,Office Supplies,Storage,58.69,5,0.0,-6.81,C5673,Consumer,2025-03
SO102455,2024-03-22,North,Office Supplies,Binders,158.77,1,0.2,-26.74,C4819,Consumer,2024-03
SO102456,2023-02-04,East,Office Supplies,Storage,145.92,5,0.0,-19.36,C2641,Consumer,2023-02
SO102461,2023-04-01,East,Office Supplies,Pens,626.6,3,0.1,-46.7,C5823,Small Business,2023-04
SO102465,2024-03-23,South,Furniture,Chairs,206.24,2,0.0,-2.92,C1131,Corporate,2024-03
SO102467,2023-05-09,North,Furniture,Bookcases,43.78,5,0.0,-4.24,C3493,Corporate,2023-05
SO102470,2023-09-19,South,Technology,Machines,476.54,5,0.0,-53.05,C3909,Consumer,2023-09
SO102475,2023-01-12,North,Technology,Accessories,96.15,2,0.0,-13.87,C8883,Consumer,2023-01
SO102478,2025-04-24,West,Furniture,Chairs,503.73,5,0.0,-7.58,C5088,Consumer,2025-04
SO102479,2023-03-29,South,Office Supplies,Paper,298.38,2,0.1,-44.43,C6635,Consumer,2023-03
SO102482,2023-12-27,South,Technology,Copiers,221.74,1,0.0,-15.81,C9121,Consumer,2023-12
SO102488,2025-01-08,East,Technology,Accessories,89.65,2,0.0,-7.74,C2147,Home Office,2025-01
SO102495,2024-01-11,North,Technology,Accessories,433.88,5,0.0,-42.37,C3786,Consumer,2024-01
SO102504,2024-09-17,South,Technology,Machines,177.22,2,0.0,-4.81,C8214,Corporate,2024-09
SO102508,2025-05-25,West,Furniture,Bookcases,119.53,1,0.1,-3.8,C7316,Consumer,2025-05
SO102509,2023-07-10,East,Furniture,Tables,514.3,4,0.0,-25.4,C3637,Consumer,2023-07
SO102511,2023-02-18,East,Office Supplies,Pens,185.88,5,0.0,-25.38,C7713,Corporate,2023-02
SO102512,2023-02-06,South,Office Supplies,Storage,391.89,3,0.1,-25.11,C8907,Consumer,2023-02
SO102513,2024-07-15,East,Office Supplies,Binders,400.9,4,0.0,-49.63,C2322,Home Office,2024-07
SO102515,2024-08-08,East,Office Supplies,Binders,32.77,1,0.0,-5.77,C1797,Consumer,2024-08
SO102519,2025-03-03,West,Office Supplies,Binders,228.32,5,0.05,-30.19,C7810,Consumer,2025-03
SO102521,2024-02-26,North,Furniture,Tables,476.68,1,0.2,-34.82,C3359,Home Office,2024-02
SO102523,2023-11-21,North,Office Supplies,Paper,130.88,1,0.1,-8.71,C4532,Consumer,2023-11
SO102526,2024-09-06,East,Office Supplies,Storage,95.06,1,0.0,-7.36,C8936,Consumer,2024-09
SO102527,2023-09-21,East,Furniture,Tables,356.8,4,0.0,-2.91,C4794,Corporate,2023-09
SO102531,2023-11-16,North,Office Supplies,Storage,376.4,3,0.2,-50.45,C5184,Consumer,2023-11
SO102534,2024-08-03,North,Office Supplies,Binders,436.65,2,0.0,-52.19,C8517,Consumer,2024-08
SO102535,2023-05-02,West,Technology,Accessories,106.21,3,0.0,-3.54,C7838,Consumer,2023-05
SO102536,2023-05-22,East,Office Supplies,Binders,497.8,2,0.0,-43.59,C4033,Home Office,2023-05
SO102538,2024-09-03,West,Office Supplies,Binders,137.35,3,0.0,-0.89,C7143,Consumer,2024-09
SO102540,2023-02-04,South,Technology,Accessories,412.46,4,0.0,-6.01,C3849,Home Office,2023-02
SO102542,2023-01-17,West,Furniture,Tables,220.25,4,0.05,-7.3,C2961,Consumer,2023-01
SO102543,2024-11-08,West,Office Supplies,Paper,424.97,3,0.0,-30.28,C2647,Small Business,2024-11
SO102545,2023-06-16,East,Office Supplies,Binders,376.56,1,0.05,-40.43,C6126,Corporate,2023-06
SO102548,2023-01-15,East,Office Supplies,Storage,221.16,5,0.0,-38.59,C4875,Consumer,2023-01
SO102555,2024-11-20,North,Office Supplies,Paper,309.39,5,0.0,-61.49,C2066,Consumer,2024-11
SO102561,2024-09-28,North,Office Supplies,Storage,516.18,1,0.0,-25.87,C2262,Consumer,2024-09
SO102563,2023-11-29,West,Technology,Phones,111.33,3,0.0,-7.49,C2293,Consumer,2023-11
SO102567,2025-01-04,East,Office Supplies,Binders,54.93,4,0.05,-8.81,C5605,Home Office,2025-01
SO102568,2023-09-27,South,Technology,Accessories,162.96,4,0.0,-7.16,C5524,Consumer,2023-09
SO102570,2024-08-26,West,Furniture,Chairs,427.52,5,0.1,-44.46,C7461,Consumer,2024-08
SO102572,2024-05-08,West,Office Supplies,Paper,179.77,1,0.0,-13.05,C4586,Small Business,2024-05
SO102573,2023-05-04,West,Office Supplies,Pens,1072.42,3,0.0,-69.1,C3291,Consumer,2023-05
SO102576,2023-06-24,West,Furniture,Bookcases,77.79,2,0.05,-9.76,C7798,Consumer,2023-06
SO102581,2025-06-17,North,Technology,Copiers,34.34,3,0.0,-5.02,C9761,Consumer,2025-06
SO102582,2024-03-19,North,Furniture,Tables,46.17,5,0.05,-4.9,C8584,Consumer,2024-03
SO102584,2024-03-17,West,Technology,Phones,32.9,5,0.0,-1.85,C7166,Consumer,2024-03
SO102585,2025-03-11,East,Furniture,Chairs,88.45,2,0.0,-10.54,C8431,Consumer,2025-03
SO102588,2024-09-20,East,Office Supplies,Storage,316.96,1,0.0,-22.36,C6560,Corporate,2024-09
SO102592,2024-11-28,North,Office Supplies,Storage,169.08,1,0.05,-15.86,C8074,Home Office,2024-11
SO102594,2023-06-23,West,Office Supplies,Storage,283.24,2,0.0,-38.11,C9567,Small Business,2023-06
SO102597,2023-10-09,North,Office Supplies,Binders,146.99,3,0.0,-1.9,C6191,Corporate,2023-10
SO102598,2024-08-08,East,Office Supplies,Binders,295.04,3,0.05,-32.92,C8729,Corporate,2024-08
SO102610,2024-12-29,North,Technology,Machines,573.43,1,0.2,-87.25,C3188,Home Office,2024-12
SO102613,2024-06-20,East,Office Supplies,Pens,111.45,4,0.05,-12.65,C8171,Home Office,2024-06
SO102614,2025-01-24,South,Furniture,Chairs,20.43,2,0.1,-2.18,C4930,Consumer,2025-01
SO102616,2025-06-03,South,Office Supplies,Paper,90.03,1,0.0,-7.48,C7253,Home Office,2025-06
SO102621,2024-11-01,North,Furniture,Tables,16.32,4,0.0,-1.26,C4039,Consumer,2024-11
SO102624,2025-01-20,South,Technology,Accessories,31.86,4,0.0,-3.8,C6351,Corporate,2025-01
SO102629,2024-12-13,East,Office Supplies,Binders,126.12,1,0.0,-18.15,C9172,Corporate,2024-12
SO102632,2023-02-18,South,Furniture,Bookcases,46.71,5,0.1,-2.73,C4333,Small Business,2023-02
SO102642,2024-04-14,East,Furniture,Bookcases,189.12,5,0.0,-36.22,C4603,Corporate,2024-04
SO102643,2024-02-17,South,Office Supplies,Storage,393.12,1,0.0,-76.13,C1683,Corporate,2024-02
SO102645,2023-06-25,East,Furniture,Chairs,166.6,3,0.0,-3.89,C4450,Consumer,2023-06
SO102648,2023-08-01,West,Office Supplies,Pens,483.03,2,0.0,-83.38,C1770,Home Office,2023-08
SO102649,2025-05-07,South,Technology,Accessories,112.16,2,0.0,-19.79,C4071,Home Office,2025-05
SO102651,2023-08-29,West,Office Supplies,Storage,30.68,3,0.0,-5.16,C2150,Consumer,2023-08
SO102653,2024-01-05,East,Technology,Phones,164.98,4,0.05,-28.38,C3529,Consumer,2024-01
SO102656,2024-10-15,West,Technology,Copiers,329.33,3,0.2,-64.77,C7697,Consumer,2024-10
SO102667,2024-07-26,West,Furniture,Bookcases,865.17,2,0.1,-90.96,C8242,Consumer,2024-07
SO102668,2024-12-10,North,Office Supplies,Paper,45.73,3,0.05,-0.06,C3664,Consumer,2024-12
SO102670,2024-04-01,South,Technology,Copiers,469.71,4,0.0,-43.67,C8559,Home Office,2024-04
SO102677,2023-04-17,East,Office Supplies,Paper,561.71,5,0.0,-18.86,C1416,Consumer,2023-04
SO102684,2023-03-03,South,Office Supplies,Storage,141.1,3,0.0,-2.95,C9758,Consumer,2023-03
SO102685,2023-04-17,North,Office Supplies,Paper,211.51,5,0.0,-30.34,C9306,Corporate,2023-04
SO102686,2023-08-27,East,Office Supplies,Binders,197.91,3,0.0,-29.04,C1470,Consumer,2023-08
SO102687,2023-11-10,South,Furniture,Tables,134.67,1,0.2,-23.95,C6180,Consumer,2023-11
SO102690,2024-10-27,North,Office Supplies,Binders,403.52,5,0.0,-14.8,C5233,Corporate,2024-10
SO102696,2024-10-17,South,Office Supplies,Pens,209.39,2,0.0,-5.27,C6196,Consumer,2024-10
SO102697,2025-05-10,East,Office Supplies,Binders,862.5,5,0.0,-55.36,C3780,Consumer,2025-05
SO102698,2024-07-07,West,Technology,Accessories,446.35,5,0.05,-59.14,C1630,Consumer,2024-07
SO102702,2024-11-17,West,Office Supplies,Pens,151.88,5,0.0,-9.71,C9492,Corporate,2024-11
SO102705,2024-08-01,South,Technology,Machines,30.87,1,0.0,-2.83,C8822,Home Office,2024-08
SO102708,2024-11-08,West,Furniture,Tables,77.11,5,0.05,-4.83,C3971,Consumer,2024-11
SO102710,2024-06-21,East,Office Supplies,Storage,391.09,4,0.1,-1.56,C6252,Home Office,2024-06
SO102712,2023-12-07,West,Office Supplies,Paper,452.02,4,0.1,-27.9,C1405,Home Office,2023-12
SO102713,2024-01-10,East,Technology,Phones,45.85,5,0.0,-2.5,C1232,Home Office,2024-01
SO102718,2024-04-13,East,Furniture,Tables,613.76,2,0.0,-0.32,C9930,Consumer,2024-04
SO102720,2024-07-20,South,Office Supplies,Storage,71.48,1,0.05,-3.91,C8173,Consumer,2024-07
SO102725,2023-06-28,North,Office Supplies,Paper,966.07,1,0.0,-51.72,C1120,Home Office,2023-06
SO102727,2024-03-06,West,Office Supplies,Pens,297.51,2,0.1,-58.2,C2953,Home Office,2024-03
SO102728,2024-01-06,South,Office Supplies,Paper,536.3,3,0.05,-48.14,C3099,Consumer,2024-01
SO102730,2025-01-12,West,Office Supplies,Paper,238.88,2,0.0,-39.28,C1251,Home Office,2025-01
SO102733,2025-02-07,North,Technology,Phones,532.03,4,0.3,-41.93,C8303,Corporate,2025-02
SO102739,2024-09-18,South,Technology,Machines,231.5,3,0.1,-34.66,C2637,Consumer,2024-09
SO102742,2024-08-04,South,Technology,Phones,69.79,1,0.0,-10.62,C3148,Corporate,2024-08
SO102752,2023-01-25,East,Office Supplies,Paper,471.61,4,0.1,-70.58,C5070,Consumer,2023-01
SO102760,2024-04-01,East,Office Supplies,Paper,634.93,1,0.1,-70.02,C3446,Consumer,2024-04
SO102763,2024-02-27,West,Technology,Copiers,312.54,3,0.1,-18.37,C3246,Small Business,2024-02
SO102765,2024-10-22,South,Furniture,Bookcases,40.99,3,0.0,-5.91,C5207,Consumer,2024-10
SO102766,2024-12-12,East,Office Supplies,Storage,211.47,5,0.1,-32.14,C2375,Consumer,2024-12
SO102767,2023-06-05,West,Technology,Phones,323.4,5,0.0,-43.36,C9718,Consumer,2023-06
SO102770,2025-01-05,West,Furniture,Tables,334.66,3,0.0,-66.33,C1204,Consumer,2025-01
SO102775,2025-01-06,East,Technology,Machines,291.63,2,0.0,-41.23,C9742,Consumer,2025-01
SO102778,2023-09-03,North,Technology,Accessories,332.96,5,0.0,-0.38,C4429,Corporate,2023-09
SO102779,2024-04-02,North,Technology,Copiers,69.28,1,0.0,-8.29,C2903,Corporate,2024-04
SO102780,2023-09-19,East,Office Supplies,Storage,83.8,1,0.0,-1.14,C4537,Consumer,2023-09
SO102786,2023-06-28,North,Office Supplies,Storage,88.51,3,0.2,-18.24,C8291,Corporate,2023-06
SO102788,2024-05-29,East,Technology,Accessories,42.09,4,0.0,-4.36,C1920,Consumer,2024-05
SO102789,2024-08-24,South,Technology,Accessories,100.72,5,0.0,-4.01,C2277,Consumer,2024-08
SO102790,2024-06-28,East,Furniture,Bookcases,95.11,5,0.0,-5.4,C4596,Home Office,2024-06
SO102794,2023-06-14,North,Office Supplies,Binders,31.94,5,0.0,-2.5,C9348,Consumer,2023-06
SO102796,2023-09-07,West,Office Supplies,Paper,79.07,1,0.0,-6.37,C2790,Home Office,2023-09
SO102802,2024-09-19,North,Furniture,Bookcases,69.22,2,0.0,-10.64,C8893,Consumer,2024-09
SO102810,2023-07-05,East,Office Supplies,Pens,814.74,2,0.05,-19.17,C7215,Small Business,2023-07
SO102812,2023-03-31,West,Office Supplies,Paper,21.0,1,0.3,-3.34,C2011,Consumer,2023-03
SO102814,2024-04-12,South,Technology,Machines,318.94,1,0.2,-28.57,C8044,Consumer,2024-04
SO102815,2023-12-05,East,Office Supplies,Storage,161.69,1,0.0,-16.14,C2141,Consumer,2023-12
SO102817,2023-05-05,South,Technology,Copiers,151.2,2,0.1,-21.37,C5054,Consumer,2023-05
SO102818,2024-08-02,South,Office Supplies,Paper,117.74,5,0.0,-19.54,C1570,Small Business,2024-08
SO102826,2023-12-28,South,Technology,Copiers,47.54,5,0.2,-8.38,C7885,Consumer,2023-12
SO102827,2023-01-25,West,Office Supplies,Paper,151.26,3,0.05,-24.76,C9536,Small Business,2023-01
SO102833,2023-12-10,East,Office Supplies,Storage,38.62,3,0.1,-2.39,C2171,Consumer,2023-12
SO102835,2024-04-04,North,Office Supplies,Pens,540.01,4,0.0,-66.78,C6581,Corporate,2024-04
SO102847,2023-07-05,South,Technology,Accessories,440.15,1,0.0,-5.62,C1749,Consumer,2023-07
SO102849,2023-07-27,North,Technology,Phones,74.94,4,0.0,-2.85,C8494,Consumer,2023-07
SO102858,2024-12-21,West,Office Supplies,Binders,332.62,1,0.2,-16.56,C3323,Consumer,2024-12
SO102862,2025-01-03,North,Technology,Machines,80.25,3,0.0,-6.16,C7236,Home Office,2025-01
SO102863,2023-05-16,East,Furniture,Chairs,15.08,5,0.0,-0.66,C1818,Consumer,2023-05
SO102864,2023-09-28,West,Office Supplies,Binders,63.25,4,0.1,-13.44,C6268,Corporate,2023-09
SO102868,2023-03-03,North,Technology,Accessories,211.56,1,0.0,-34.28,C9587,Home Office,2023-03
SO102869,2023-12-28,South,Furniture,Tables,403.55,3,0.0,-1.7,C6601,Consumer,2023-12
SO102873,2023-07-14,East,Office Supplies,Paper,100.74,2,0.1,-20.81,C4915,Corporate,2023-07
SO102876,2023-07-20,South,Furniture,Bookcases,67.06,5,0.0,-3.95,C5462,Home Office,2023-07
SO102880,2024-05-27,North,Office Supplies,Paper,215.61,2,0.0,-10.49,C3128,Consumer,2024-05
SO102887,2024-02-19,East,Office Supplies,Paper,29.81,2,0.0,-4.81,C5798,Consumer,2024-02
SO102888,2023-05-13,West,Office Supplies,Pens,382.76,5,0.0,-35.47,C1013,Corporate,2023-05
SO102889,2024-01-16,East,Furniture,Chairs,228.98,1,0.0,-35.68,C5144,Corporate,2024-01
SO102893,2024-06-10,North,Office Supplies,Paper,355.33,5,0.0,-52.7,C4703,Corporate,2024-06
SO102894,2024-05-29,North,Office Supplies,Pens,95.58,4,0.0,-12.2,C5131,Consumer,2024-05
SO102898,2025-06-06,North,Office Supplies,Pens,313.84,1,0.0,-1.69,C3855,Consumer,2025-06
SO102899,2023-05-09,West,Office Supplies,Paper,72.87,2,0.05,-3.46,C4895,Small Business,2023-05
SO102905,2024-09-15,North,Office Supplies,Paper,214.18,3,0.0,-33.65,C9993,Corporate,2024-09
SO102906,2023-05-05,West,Furniture,Bookcases,72.83,3,0.1,-14.13,C9273,Corporate,2023-05
SO102910,2023-02-14,South,Technology,Accessories,347.9,3,0.0,-16.37,C1900,Corporate,2023-02
SO102911,2023-04-24,East,Office Supplies,Binders,30.48,4,0.05,-1.91,C1450,Consumer,2023-04
SO102915,2025-03-28,East,Technology,Copiers,253.36,4,0.1,-37.54,C9377,Consumer,2025-03
SO102922,2023-12-15,East,Office Supplies,Pens,50.94,5,0.05,-6.52,C2326,Consumer,2023-12
SO102925,2023-12-10,North,Office Supplies,Pens,138.09,5,0.0,-22.3,C1714,Consumer,2023-12
SO102927,2024-09-13,North,Furniture,Tables,67.41,2,0.1,-7.36,C9983,Consumer,2024-09
SO102929,2024-03-19,East,Office Supplies,Paper,141.33,1,0.2,-27.29,C3958,Consumer,2024-03
SO102935,2025-03-30,East,Furniture,Bookcases,471.41,4,0.0,-82.89,C1358,Home Office,2025-03
SO102939,2023-06-02,West,Technology,Accessories,217.47,2,0.1,-15.41,C5508,Corporate,2023-06
SO102940,2023-07-03,East,Office Supplies,Binders,49.51,4,0.0,-3.12,C8020,Consumer,2023-07
SO102943,2023-09-11,East,Technology,Accessories,436.6,3,0.0,-78.23,C6021,Corporate,2023-09
SO102945,2024-07-23,West,Office Supplies,Binders,538.07,5,0.0,-93.2,C6790,Consumer,2024-07
SO102949,2023-08-30,East,Technology,Copiers,30.83,4,0.0,-1.22,C2299,Consumer,2023-08
SO102950,2024-07-10,East,Office Supplies,Pens,118.94,2,0.05,-0.95,C1987,Small Business,2024-07
SO102952,2025-06-12,West,Office Supplies,Paper,97.77,2,0.0,-11.59,C1826,Consumer,2025-06
SO102956,2025-01-28,West,Furniture,Chairs,207.59,2,0.0,-0.64,C1595,Consumer,2025-01
SO102957,2024-07-21,West,Office Supplies,Binders,60.07,4,0.1,-6.5,C3779,Consumer,2024-07
SO102960,2023-02-26,East,Office Supplies,Binders,285.64,1,0.0,-1.49,C7231,Home Office,2023-02
SO102965,2024-02-11,South,Office Supplies,Paper,50.75,5,0.05,-8.81,C7182,Consumer,2024-02
SO102966,2023-08-29,West,Furniture,Tables,150.69,3,0.0,-4.21,C3762,Small Business,2023-08
SO102967,2023-06-16,North,Furniture,Bookcases,74.38,3,0.1,-1.16,C3043,Corporate,2023-06
SO102971,2024-06-15,North,Furniture,Tables,674.55,5,0.0,-104.36,C4469,Corporate,2024-06
SO102978,2024-11-05,South,Technology,Phones,56.72,3,0.2,-6.9,C5267,Corporate,2024-11
SO102979,2023-05-08,West,Office Supplies,Storage,284.45,2,0.0,-20.61,C2797,Consumer,2023-05
SO102982,2023-10-24,West,Office Supplies,Pens,200.58,5,0.05,-30.35,C4454,Consumer,2023-10
SO102990,2023-09-08,East,Office Supplies,Binders,36.41,2,0.0,-1.9,C2009,Consumer,2023-09
SO102993,2023-10-11,North,Furniture,Chairs,507.02,2,0.2,-33.41,C2627,Consumer,2023-10
SO102994,2024-02-21,East,Furniture,Chairs,332.6,4,0.05,-1.8,C5633,Consumer,2024-02
SO103001,2025-06-18,East,Furniture,Tables,22.92,3,0.1,-4.26,C2780,Corporate,2025-06
SO103002,2024-07-22,North,Office Supplies,Paper,81.9,3,0.0,-0.12,C4319,Consumer,2024-07
SO103003,2024-04-22,East,Technology,Machines,118.16,4,0.0,-22.52,C7573,Corporate,2024-04
SO103004,2024-06-27,West,Furniture,Tables,83.47,4,0.05,-13.22,C6874,Corporate,2024-06
SO103008,2023-05-11,West,Office Supplies,Storage,396.34,1,0.05,-77.42,C5043,Corporate,2023-05
SO103009,2025-04-08,South,Furniture,Chairs,487.93,5,0.0,-26.07,C2147,Home Office,2025-04
SO103012,2023-06-18,North,Office Supplies,Storage,295.01,4,0.0,-22.81,C5385,Consumer,2023-06
SO103014,2024-07-03,North,Technology,Copiers,184.97,2,0.0,-34.95,C2833,Consumer,2024-07
SO103016,2024-12-23,East,Office Supplies,Paper,374.1,5,0.1,-54.81,C7900,Consumer,2024-12
SO103017,2023-07-08,East,Office Supplies,Binders,35.63,2,0.0,-1.13,C7617,Consumer,2023-07
SO103018,2025-06-07,West,Office Supplies,Pens,133.81,3,0.0,-5.38,C6935,Corporate,2025-06
SO103020,2025-04-08,South,Furniture,Tables,55.98,2,0.1,-2.66,C2359,Corporate,2025-04
SO103022,2023-01-09,South,Office Supplies,Storage,238.03,2,0.05,-33.99,C8472,Consumer,2023-01
SO103023,2023-12-08,East,Furniture,Bookcases,96.43,4,0.0,-6.75,C9184,Consumer,2023-12
SO103024,2024-03-28,South,Office Supplies,Storage,111.24,3,0.0,-11.46,C5495,Consumer,2024-03
SO103039,2024-09-30,East,Office Supplies,Binders,102.36,5,0.2,-19.19,C3214,Consumer,2024-09
SO103040,2025-03-25,South,Furniture,Tables,174.85,5,0.0,-2.42,C1721,Home Office,2025-03
SO103042,2023-09-21,South,Office Supplies,Storage,13.7,1,0.2,-1.26,C5732,Home Office,2023-09
SO103046,2024-07-15,East,Office Supplies,Paper,250.47,3,0.0,-43.38,C3994,Consumer,2024-07
SO103047,2025-06-05,South,Office Supplies,Storage,239.91,5,0.0,-17.43,C4521,Consumer,2025-06
SO103048,2023-01-15,West,Office Supplies,Storage,311.28,2,0.1,-23.05,C1338,Consumer,2023-01
SO103054,2023-04-30,West,Furniture,Tables,353.0,3,0.0,-4.68,C4401,Consumer,2023-04
SO103057,2023-06-04,North,Office Supplies,Paper,257.98,4,0.1,-5.88,C8475,Corporate,2023-06
SO103058,2023-10-15,East,Technology,Accessories,128.51,5,0.3,-19.05,C9666,Consumer,2023-10
SO103061,2023-01-24,North,Office Supplies,Pens,301.45,5,0.0,-15.68,C7292,Consumer,2023-01
SO103062,2023-10-21,East,Technology,Copiers,199.33,1,0.0,-38.8,C1014,Corporate,2023-10
SO103065,2024-01-01,East,Office Supplies,Binders,28.91,2,0.0,-1.28,C3221,Consumer,2024-01
SO103066,2024-08-24,West,Technology,Copiers,322.55,1,0.0,-21.14,C4031,Consumer,2024-08
SO103071,2024-09-13,West,Office Supplies,Paper,89.57,3,0.05,-16.76,C3327,Consumer,2024-09
SO103072,2023-10-08,East,Technology,Copiers,103.61,4,0.0,-0.08,C8215,Consumer,2023-10
SO103076,2023-05-15,West,Furniture,Chairs,112.2,1,0.0,-9.27,C5913,Corporate,2023-05
SO103077,2023-12-29,West,Furniture,Chairs,50.85,2,0.1,-10.12,C1465,Home Office,2023-12
SO103079,2024-09-16,North,Office Supplies,Pens,184.09,4,0.0,-27.13,C2952,Consumer,2024-09
SO103080,2023-02-09,West,Office Supplies,Paper,38.1,5,0.0,-5.87,C3959,Consumer,2023-02
SO103082,2025-02-28,West,Technology,Copiers,252.35,1,0.0,-5.94,C3676,Consumer,2025-02
SO103085,2023-08-17,West,Technology,Accessories,195.24,4,0.1,-3.37,C7321,Consumer,2023-08
SO103088,2023-02-02,East,Technology,Copiers,274.3,3,0.0,-41.17,C2755,Consumer,2023-02
SO103089,2023-09-26,West,Furniture,Bookcases,317.52,1,0.1,-22.3,C1272,Corporate,2023-09
SO103092,2025-02-09,West,Technology,Machines,189.9,1,0.05,-19.74,C4651,Consumer,2025-02
SO103095,2024-01-23,West,Technology,Phones,209.86,4,0.0,-28.34,C2194,Consumer,2024-01
SO103098,2024-02-24,West,Office Supplies,Binders,104.02,2,0.0,-0.25,C1053,Corporate,2024-02
SO103099,2025-02-24,North,Furniture,Chairs,756.79,1,0.0,-63.42,C9558,Consumer,2025-02
SO103102,2024-11-14,South,Furniture,Tables,112.5,5,0.05,-10.53,C3780,Corporate,2024-11
SO103103,2024-11-23,North,Furniture,Chairs,168.81,4,0.1,-8.23,C4549,Consumer,2024-11
SO103112,2024-02-09,West,Office Supplies,Paper,132.96,4,0.0,-24.0,C1068,Corporate,2024-02
SO103114,2023-07-19,North,Office Supplies,Paper,125.3,1,0.0,-8.36,C5174,Corporate,2023-07
SO103120,2023-05-18,East,Office Supplies,Pens,81.07,5,0.1,-11.13,C1312,Consumer,2023-05
SO103126,2025-02-28,North,Office Supplies,Binders,138.82,2,0.2,-20.94,C8443,Consumer,2025-02
SO103132,2024-02-06,East,Office Supplies,Binders,81.3,5,0.0,-7.48,C9397,Consumer,2024-02
SO103134,2024-11-03,West,Office Supplies,Paper,589.9,3,0.0,-0.54,C3180,Corporate,2024-11
SO103136,2024-09-08,East,Technology,Machines,223.14,1,0.1,-32.14,C5408,Corporate,2024-09
SO103137,2023-09-28,North,Furniture,Chairs,459.76,1,0.1,-86.22,C5831,Consumer,2023-09
SO103141,2023-12-06,South,Office Supplies,Pens,46.47,5,0.2,-1.77,C1543,Small Business,2023-12
SO103142,2025-01-28,North,Office Supplies,Binders,71.92,4,0.05,-12.88,C6582,Corporate,2025-01
SO103146,2023-01-25,East,Office Supplies,Storage,137.59,5,0.0,-13.31,C7381,Consumer,2023-01
SO103149,2024-10-14,West,Furniture,Chairs,64.32,5,0.1,-14.86,C5890,Corporate,2024-10
